Statement,Header,Field Name,Field Value
Statement,Data,BrokerName,Interactive Brokers Ireland Limited
Statement,Data,BrokerAddress,
Statement,Data,Title,Activity Statement
Statement,Data,Period,"July 28, 2025 - January 15, 2026"
Statement,Data,WhenGenerated,"2026-01-16, 08:35:29 EST"
Account Information,Header,Field Name,Field Value
Account Information,Data,Name,Stichting Legal Owner Keheilan Fund
Account Information,Data,Account,U20993660
Account Information,Data,Master Name,Stichting Legal Owner Keheilan Fund
Account Information,Data,Account Type,Institution Client
Account Information,Data,Customer Type,Partnership
Account Information,Data,Account Capabilities,Cash
Account Information,Data,Base Currency,USD
Net Asset Value,Header,Asset Class,Prior Total,Current Long,Current Short,Current Total,Change
Net Asset Value,Data,Cash ,0,1757.53447913,0,1757.53447913,1757.53447913
Net Asset Value,Data,Stock,0,328605.28,0,328605.28,328605.28
Net Asset Value,Data,Dividend Accruals,0,116.53,0,116.53,116.53
Net Asset Value,Data,Total,0,330479.34447913,0,330479.34447913,330479.34447913
Net Asset Value,Header,Time Weighted Rate of Return
Net Asset Value,Data,10.159781493%
Change in NAV,Header,Field Name,Field Value
Change in NAV,Data,Starting Value,0
Change in NAV,Data,Mark-to-Market,28207.5789
Change in NAV,Data,Deposits & Withdrawals,300000
Change in NAV,Data,Dividends,432.26
Change in NAV,Data,Withholding Tax,-61.7
Change in NAV,Data,Change in Dividend Accruals,116.52
Change in NAV,Data,Interest,2696.81
Change in NAV,Data,Other Fees,-1.08
Change in NAV,Data,Commissions,-899.54435387
Change in NAV,Data,Transaction Fees,-11.510067
Change in NAV,Data,Other FX Translations,0.01
Change in NAV,Data,Ending Value,330479.34447913
Mark-to-Market Performance Summary,Header,Asset Category,Symbol,Prior Quantity,Current Quantity,Prior Price,Current Price,Mark-to-Market P/L Position,Mark-to-Market P/L Transaction,Mark-to-Market P/L Commissions,Mark-to-Market P/L Other,Mark-to-Market P/L Total,Code
Realized & Unrealized Performance Summary,Data,Stocks,ETN,0,7.26598,0,0,0,7.26598,0.17,-96.775066,0,0,-96.605066,-89.339086,
Realized & Unrealized Performance Summary,Data,Stocks,FCX,0,0,-18.45168043,0,0,-18.45168043,366.588842,0,0,0,366.588842,348.13716157,
Realized & Unrealized Performance Summary,Data,Stocks,FERG,0,0,-16.48042,0,0,-16.48042,0,0,0,0,0,-16.48042,
Realized & Unrealized Performance Summary,Data,Stocks,FTNT,0,9.83748,0,0,0,9.83748,0,0,0,0,0,9.83748,
Realized & Unrealized Performance Summary,Data,Stocks,GEV,0,0,0,0,0,0,109.639956,-49.92,0,0,59.719956,59.719956,
Realized & Unrealized Performance Summary,Data,Stocks,GILD,0,23.27874,-7.84063,0,0,15.43811,19.999934,-24.01011,0,0,-4.010176,11.427934,
Realized & Unrealized Performance Summary,Data,Stocks,GLD,0,0,0,0,0,0,641.375,0,0,0,641.375,641.375,
Realized & Unrealized Performance Summary,Data,Stocks,GOAU,0,0,-99.52089527,0,0,-99.52089527,0,0,0,0,0,-99.52089527,
Realized & Unrealized Performance Summary,Data,Stocks,GOOG,0,2595.45456105,-42.82668,0,0,2552.62788105,2251.735853,0,0,0,2251.735853,4804.36373405,
Realized & Unrealized Performance Summary,Data,Stocks,GRMN,0,0,-9.32042,0,0,-9.32042,0,0,0,0,0,-9.32042,
Realized & Unrealized Performance Summary,Data,Stocks,HD,0,3.89979,-36.29021,0,0,-32.39042,83.694978,-78.060044,0,0,5.634934,-26.755486,
Realized & Unrealized Performance Summary,Data,Stocks,HLN,0,0,-38.2168,0,0,-38.2168,0,0,0,0,0,-38.2168,
Realized & Unrealized Performance Summary,Data,Stocks,HON,0,1.851524,-17.98963,0,0,-16.138106,119.549024,0,0,0,119.549024,103.410918,
Realized & Unrealized Performance Summary,Data,Stocks,IBM,0,61.68582667,0,0,0,61.68582667,97.973289,-48.340022,0,0,49.633267,111.31909367,
Realized & Unrealized Performance Summary,Data,Stocks,IFNNY,0,44.3238954,-2.09357599,0,0,42.23031941,219.749334,0,0,0,219.749334,261.97965341,
Realized & Unrealized Performance Summary,Data,Stocks,INFY,0,46.99438,0,0,0,46.99438,0,0,0,0,0,46.99438,
Realized & Unrealized Performance Summary,Data,Stocks,INTU,0,0,0,0,0,0,0,-294.836022,0,0,-294.836022,-294.836022,
Realized & Unrealized Performance Summary,Data,Stocks,ISRG,0,0,-57.47042,0,0,-57.47042,84.699978,-7.475,0,0,77.224978,19.754558,
Realized & Unrealized Performance Summary,Data,Stocks,JNJ,0,34.04937,0,0,0,34.04937,321.784846,0,0,0,321.784846,355.834216,
Realized & Unrealized Performance Summary,Data,Stocks,KLAC,0,0,0,0,0,0,314.13,0,0,0,314.13,314.13,
Realized & Unrealized Performance Summary,Data,Stocks,KMB,0,0,-23.70126,0,0,-23.70126,0,0,0,0,0,-23.70126,
Realized & Unrealized Performance Summary,Data,Stocks,KO,0,0,-0.62704947,0,0,-0.62704947,55.280503,-16.59661,0,0,38.683893,38.05684353,
Realized & Unrealized Performance Summary,Data,Stocks,LIN,0,0,-3.81021,0,0,-3.81021,45.389956,-30.620022,0,0,14.769934,10.959724,
Realized & Unrealized Performance Summary,Data,Stocks,LLY,0,257.22437,0,0,0,257.22437,307.229956,-19.98,0,0,287.249956,544.474326,
Realized & Unrealized Performance Summary,Data,Stocks,LOW,0,0,-33.61021,0,0,-33.61021,173.504934,0,0,0,173.504934,139.894724,
Realized & Unrealized Performance Summary,Data,Stocks,LRCX,0,353.58329817,0,0,0,353.58329817,414.534934,0,0,0,414.534934,768.11823217,
Realized & Unrealized Performance Summary,Data,Stocks,MCHP,0,20.302155,0,0,0,20.302155,143.854846,0,0,0,143.854846,164.157001,
Realized & Unrealized Performance Summary,Data,Stocks,MDLZ,0,7.47664,0,0,0,7.47664,0,0,0,0,0,7.47664,
Realized & Unrealized Performance Summary,Data,Stocks,MDT,0,11.25602,0,0,0,11.25602,31.018346,-16.355,0,0,14.663346,25.919366,
Realized & Unrealized Performance Summary,Data,Stocks,META,0,129.80563881,-317.246136,0,0,-187.44049719,171.883135,-72.73,0,0,99.153135,-88.28736219,
Realized & Unrealized Performance Summary,Data,Stocks,MPNGY,0,5.09700266,-71.17830001,0,0,-66.08129735,3.149998,-16.602229,0,0,-13.452231,-79.53352835,
Realized & Unrealized Performance Summary,Data,Stocks,MRK,0,14.38145,-12.57804,0,0,1.80341,361.82748,0,0,0,361.82748,363.63089,
Realized & Unrealized Performance Summary,Data,Stocks,MRVL,0,276.40042566,-0.00701454,0,0,276.39341112,116.275711,-170.909808,0,0,-54.634097,221.75931412,
Realized & Unrealized Performance Summary,Data,Stocks,MSFT,0,675.98327954,-560.30695286,0,0,115.67632668,0,-1379.908429,0,0,-1379.908429,-1264.23210232,
Realized & Unrealized Performance Summary,Data,Stocks,MU,0,1574.02812859,0,0,0,1574.02812859,1500.083735,0,0,0,1500.083735,3074.11186359,
Realized & Unrealized Performance Summary,Data,Stocks,NBIX,0,0,-8.50084,0,0,-8.50084,0,-136.635132,0,0,-136.635132,-145.135972,
Realized & Unrealized Performance Summary,Data,Stocks,NEE,0,60.79578343,0,0,0,60.79578343,76.401413,-9.040066,0,0,67.361347,128.15713043,
Realized & Unrealized Performance Summary,Data,Stocks,NKE,0,0,-18.67224,0,0,-18.67224,0,0,0,0,0,-18.67224,
Realized & Unrealized Performance Summary,Data,Stocks,NSC,0,19.01979,0,0,0,19.01979,17.799956,-19.53,0,0,-1.730044,17.289746,
Realized & Unrealized Performance Summary,Data,Stocks,NVDA,0,1237.75217781,-70.81968382,0,0,1166.93249399,403.798394,0,0,0,403.798394,1570.73088799,
Realized & Unrealized Performance Summary,Data,Stocks,NVO,0,62.29742852,0,0,0,62.29742852,279.703087,0,0,0,279.703087,342.00051552,
Realized & Unrealized Performance Summary,Data,Stocks,NVS,0,14.50923171,-27.46083571,0,0,-12.951604,100.125538,0,0,0,100.125538,87.173934,
Realized & Unrealized Performance Summary,Data,Stocks,NXPI,0,2.01979,0,0,0,2.01979,54.299956,0,0,0,54.299956,56.319746,
Realized & Unrealized Performance Summary,Data,Stocks,ORCL,0,1245.95505926,-973.35708926,0,0,272.59797,44.1,-737.800352,0,0,-693.700352,-421.102382,
Realized & Unrealized Performance Summary,Data,Stocks,ORLY,0,8.39874,0,0,0,8.39874,0,0,0,0,0,8.39874,
Realized & Unrealized Performance Summary,Data,Stocks,PANW,0,92.14515683,0,0,0,92.14515683,0,-80.867577,0,0,-80.867577,11.27757983,
Realized & Unrealized Performance Summary,Data,Stocks,PCAR,0,17.81874,0,0,0,17.81874,0,0,0,0,0,17.81874,
Realized & Unrealized Performance Summary,Data,Stocks,PDD,0,60.74010993,-10.73376733,0,0,50.0063426,0,-407.642197,0,0,-407.642197,-357.6358544,
Realized & Unrealized Performance Summary,Data,Stocks,PEP,0,6.2353235,-5.47950683,0,0,0.75581667,28.27918,-19.64,0,0,8.63918,9.39499667,
Realized & Unrealized Performance Summary,Data,Stocks,PFE,0,42.70136317,0,0,0,42.70136317,74.996261,-8.207118,0,0,66.789143,109.49050617,
Realized & Unrealized Performance Summary,Data,Stocks,PG,0,0,-39.62813667,0,0,-39.62813667,7.9,-86.423509,0,0,-78.523509,-118.15164567,
Realized & Unrealized Performance Summary,Data,Stocks,PLTR,0,199.14617,0,0,0,199.14617,72.079846,-47.340044,0,0,24.739802,223.885972,
Realized & Unrealized Performance Summary,Data,Stocks,PPG,0,0,-24.61863,0,0,-24.61863,99.721846,0,0,0,99.721846,75.103216,
Realized & Unrealized Performance Summary,Data,Stocks,QCOM,0,59.98811033,0,0,0,59.98811033,3.039934,-329.279352,0,0,-326.239418,-266.25130767,
Realized & Unrealized Performance Summary,Data,Stocks,ROIV,0,29.00992702,0,0,0,29.00992702,162.824425,0,0,0,162.824425,191.83435202,
Realized & Unrealized Performance Summary,Data,Stocks,ROST,0,3.16069,0,0,0,3.16069,87.780856,0,0,0,87.780856,90.941546,
Realized & Unrealized Performance Summary,Data,Stocks,RTX,0,20.01958,0,0,0,20.01958,271.35489,0,0,0,271.35489,291.37447,
Realized & Unrealized Performance Summary,Data,Stocks,SAP,0,18.22603667,-53.39063,0,0,-35.16459333,0,-286.488621,0,0,-286.488621,-321.65321433,
Realized & Unrealized Performance Summary,Data,Stocks,SBUX,0,0,-12.60126,0,0,-12.60126,0,0,0,0,0,-12.60126,
Realized & Unrealized Performance Summary,Data,Stocks,SE,0,0,-0.83354333,0,0,-0.83354333,0,-221.096777,0,0,-221.096777,-221.93032033,
Realized & Unrealized Performance Summary,Data,Stocks,SLB,0,0,-24.70773039,0,0,-24.70773039,343.799467,0,0,0,343.799467,319.09173661,
Realized & Unrealized Performance Summary,Data,Stocks,SNY,0,32.05136079,0,0,0,32.05136079,7.645711,-103.613018,0,0,-95.967307,-63.91594621,
Realized & Unrealized Performance Summary,Data,Stocks,SOLS,0,0,-0.25694752,0,0,-0.25694752,0,0,0,0,0,-0.25694752,
Realized & Unrealized Performance Summary,Data,Stocks,SPGI,0,0,-59.85021,0,0,-59.85021,191.924978,0,0,0,191.924978,132.074768,
Realized & Unrealized Performance Summary,Data,Stocks,SPSK,0,0,-26.24825,0,0,-26.24825,0,0,0,0,0,-26.24825,
Realized & Unrealized Performance Summary,Data,Stocks,SW,0,0,-52.98294,0,0,-52.98294,0,0,0,0,0,-52.98294,
Realized & Unrealized Performance Summary,Data,Stocks,SYK,0,0,0,0,0,0,16.38,-15.720022,0,0,0.659978,0.659978,
Realized & Unrealized Performance Summary,Data,Stocks,TER,0,197.06048646,0,0,0,197.06048646,427.705979,0,0,0,427.705979,624.76646546,
Realized & Unrealized Performance Summary,Data,Stocks,TGT,0,0,-45.56344,0,0,-45.56344,0,0,0,0,0,-45.56344,
Realized & Unrealized Performance Summary,Data,Stocks,TJX,0,5.14105,0,0,0,5.14105,72.42989,-1.3744,0,0,71.05549,76.19654,
Realized & Unrealized Performance Summary,Data,Stocks,TMO,0,0,-15.49021,0,0,-15.49021,236.159978,0,0,0,236.159978,220.669768,
Realized & Unrealized Performance Summary,Data,Stocks,TMUS,0,0,-44.57063,0,0,-44.57063,0,-247.309754,0,0,-247.309754,-291.880384,
Realized & Unrealized Performance Summary,Data,Stocks,TSLA,0,213.31315,0,0,0,213.31315,230.341268,-120.884522,0,0,109.456746,322.769896,
Realized & Unrealized Performance Summary,Data,Stocks,TSM,0,588.59388136,0,0,0,588.59388136,2168.341033,0,0,0,2168.341033,2756.93491436,
Realized & Unrealized Performance Summary,Data,Stocks,TT,0,0,-22.64042,0,0,-22.64042,0,0,0,0,0,-22.64042,
Realized & Unrealized Performance Summary,Data,Stocks,TTD,0,21.50414689,0,0,0,21.50414689,0,-298.713699,0,0,-298.713699,-277.20955211,
Realized & Unrealized Performance Summary,Data,Stocks,TXN,0,0,-113.5371,0,0,-113.5371,164.222268,0,0,0,164.222268,50.685168,
Realized & Unrealized Performance Summary,Data,Stocks,UNH,0,22.01395667,0,0,0,22.01395667,2.343878,-34.051711,0,0,-31.707833,-9.69387633,
Realized & Unrealized Performance Summary,Data,Stocks,VMC,0,0,-5.27042,0,0,-5.27042,0,0,0,0,0,-5.27042,
Realized & Unrealized Performance Summary,Data,Stocks,VSNT,0,0,-1.07514798,0,0,-1.07514798,0,-10.421627,0,0,-10.421627,-11.49677498,
Realized & Unrealized Performance Summary,Data,Stocks,VST,0,40.97958,0,0,0,40.97958,0,0,0,0,0,40.97958,
Realized & Unrealized Performance Summary,Data,Stocks,VZ,0,0,-24.85598091,0,0,-24.85598091,0,-126.580615,0,0,-126.580615,-151.43659591,
Realized & Unrealized Performance Summary,Data,Stocks,WMT,0,114.23310414,0,0,0,114.23310414,454.823779,0,0,0,454.823779,569.05688314,
Realized & Unrealized Performance Summary,Data,Stocks,XIACY,0,0,-36.16492697,0,0,-36.16492697,0,-340.282341,0,0,-340.282341,-376.44726797,
Realized & Unrealized Performance Summary,Data,Stocks,XOM,0,45.86545209,0,0,0,45.86545209,379.181532,0,0,0,379.181532,425.04698409,
Realized & Unrealized Performance Summary,Data,Stocks,XYL,0,10.93958,0,0,0,10.93958,45.169934,-9.960044,0,0,35.20989,46.14947,
Realized & Unrealized Performance Summary,Data,Stocks,ZTS,0,0,-30.42126,0,0,-30.42126,0,0,0,0,0,-30.42126,
Realized & Unrealized Performance Summary,Data,Total,,0,17244.5686552,-4175.3292566,0,0,13069.2393986,23022.179576,-8783.384426,0,0,14238.79515,27308.0345486,
Realized & Unrealized Performance Summary,Data,Total (All Assets),,0,17244.5686552,-4175.3292566,0,0,13069.2393986,23022.179576,-8783.384426,0,0,14238.79515,27308.0345486,
Month & Year to Date Performance Summary,Header,Asset Category,Symbol,Description,Mark-to-Market MTD,Mark-to-Market YTD,Realized S/T MTD,Realized S/T YTD,Realized L/T MTD,Realized L/T YTD
Month & Year to Date Performance Summary,Data,Stocks,AAPL,APPLE INC,-313.09,-313.09,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,ABBV,ABBVIE INC,-140.88,-140.88,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,ABT,ABBOTT LABORATORIES .,-31.68,-31.68,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,ACN,ACCENTURE PLC-CL A,116.82,116.82,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,ADBE,ADOBE INC,-183.6,-183.6,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,ADI,ANALOG DEVICES INC,154.5,154.5,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,ADP,AUTOMATIC DATA PROCESSING,19.18,19.18,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,AMAT,APPLIED MATERIALS INC,545.349805,545.349805,141.5464495,141.5464495,0,0
Month & Year to Date Performance Summary,Data,Stocks,AMD,ADVANCED MICRO DEVICES,784.32,784.32,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,AMGN,AMGEN INC,17.04,17.04,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,AMZN,AMAZON.COM INC,412.16,412.16,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,ANET,ARISTA NETWORKS INC,-5.28,-5.28,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,APH,AMPHENOL CORP-CL A,250.8,250.8,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,APP,APPLOVIN CORP-CLASS A,-133.66,-133.66,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,ARM,ARM HOLDINGS PLC-ADR,-62.09,-62.09,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,ASML,ASML HOLDING NV-NY REG SHS,2093.92,2093.92,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,AVGO,BROADCOM INC,-73.92,-73.92,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,AZN,ASTRAZENECA PLC-SPONS ADR,53.56,53.56,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,BA,BOEING CO/THE,1224.8,1224.8,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,BABA,ALIBABA GROUP HOLDING-SP ADR,852.25,852.25,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,BSX,BOSTON SCIENTIFIC CORP,-15.96,-15.96,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,BYDDY,BYD CO LTD-UNSPONSORED ADR,143.2507,143.2507,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,CAT,CATERPILLAR INC,222.93,222.93,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,CMCSA,COMCAST CORP-CLASS A,5.756205,5.756205,-2.43977086,-2.43977086,0,0
Month & Year to Date Performance Summary,Data,Stocks,COP,CONOCOPHILLIPS,101.08,101.08,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,CORT,CORCEPT THERAPEUTICS INC,-26.96,-26.96,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,COST,COSTCO WHOLESALE CORP,283.23,283.23,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,CRM,SALESFORCE INC,-279.24,-279.24,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,CRWD,CROWDSTRIKE HOLDINGS INC - A,-41.28,-41.28,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,CSCO,CISCO SYSTEMS INC,-45.734,-45.734,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,CVX,CHEVRON CORP,288.75,288.75,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,DE,DEERE & CO,148.41,148.41,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,DHR,DANAHER CORP,65.82,65.82,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,DXCM,DEXCOM INC,25.83,25.83,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,ETN,EATON CORP PLC,104.65,104.65,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,FCX,FREEPORT-MCMORAN INC,238.42,238.42,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,GEV,GE VERNOVA INC,-34.02,-34.02,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,GILD,GILEAD SCIENCES INC,-21.04,-21.04,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,GLD,SPDR GOLD SHARES,675.5,675.5,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,GOOG,ALPHABET INC-CL C,909.92,909.92,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,HD,HOME DEPOT INC,245.42,245.42,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,HON,HONEYWELL INTERNATIONAL INC,148.849805,148.849805,1.851524,1.851524,0,0
Month & Year to Date Performance Summary,Data,Stocks,IBM,INTL BUSINESS MACHINES CORP,10.44,10.44,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,IFNNY,INFINEON TECHNOLOGIES-ADR,150.83922,150.83922,41.22869333,41.22869333,0,0
Month & Year to Date Performance Summary,Data,Stocks,INTU,INTUIT INC,-297.071,-297.071,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,ISRG,INTUITIVE SURGICAL INC,-50.04,-50.04,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,JNJ,JOHNSON & JOHNSON,176.68,176.68,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,KLAC,KLA CORP,329.88,329.88,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,KO,COCA-COLA CO/THE,21.66,21.66,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,LIN,LINDE PLC,54.6,54.6,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,LLY,ELI LILLY & CO,-166.84,-166.84,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,LOW,LOWE'S COS INC,215.1,215.1,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,LRCX,LAM RESEARCH CORP,471.389415,471.389415,232.067682,232.067682,0,0
Month & Year to Date Performance Summary,Data,Stocks,MCHP,MICROCHIP TECHNOLOGY INC,117.126905,117.126905,7.306883,7.306883,0,0
Month & Year to Date Performance Summary,Data,Stocks,MDT,MEDTRONIC PLC,44.1,44.1,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,META,META PLATFORMS INC-CLASS A,-471.48,-471.48,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,MPNGY,MEITUAN - UNSP ADR,-29.4,-29.4,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,MRK,MERCK & CO INC,127.13,127.13,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,MRVL,MARVELL TECHNOLOGY INC,-176.3,-176.3,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,MSFT,MICROSOFT CORP,-970.56,-970.56,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,MU,MICRON TECHNOLOGY INC,1135.11883,1135.11883,1131.52203114,1131.52203114,0,0
Month & Year to Date Performance Summary,Data,Stocks,NBIX,NEUROCRINE BIOSCIENCES INC,-88.92,-88.92,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,NEE,NEXTERA ENERGY INC,43.93,43.93,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,NSC,NORFOLK SOUTHERN CORP,10.25,10.25,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,NVDA,NVIDIA CORP,44,44,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,NVO,NOVO-NORDISK A/S-SPONS ADR,293.28,293.28,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,NVS,NOVARTIS AG-SPONSORED ADR,42.24,42.24,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,NXPI,NXP SEMICONDUCTORS NV,66.34,66.34,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,ORCL,ORACLE CORP,-192.28,-192.28,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,PANW,PALO ALTO NETWORKS INC,28.24,28.24,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,PDD,PDD HOLDINGS INC,-140.36039,-140.36039,-10.73376733,-10.73376733,0,0
Month & Year to Date Performance Summary,Data,Stocks,PEP,PEPSICO INC,51.525,51.525,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,PFE,PFIZER INC,119.79,119.79,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,PG,PROCTER & GAMBLE CO/THE,23.76,23.76,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,PLTR,PALANTIR TECHNOLOGIES INC-A,-13.34,-13.34,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,PPG,PPG INDUSTRIES INC,114.15,114.15,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,QCOM,QUALCOMM INC,-285.479,-285.479,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,ROIV,ROIVANT SCIENCES LTD,58.545618,58.545618,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,ROST,ROSS STORES INC,40.95,40.95,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,RTX,RTX CORP,164.3,164.3,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,SAP,SAP SE-SPONSORED ADR,-113.12,-113.12,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,SE,SEA LTD-ADR,-42.84,-42.84,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,SLB,SLB LTD,325.11,325.11,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,SNY,SANOFI-ADR,-46.363897,-46.363897,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,SPGI,S&P GLOBAL INC,91.36,91.36,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,SYK,STRYKER CORP,44.08,44.08,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,TER,TERADYNE INC,269.919805,269.919805,110.28431633,110.28431633,0,0
Month & Year to Date Performance Summary,Data,Stocks,TJX,TJX COMPANIES INC,25.5,25.5,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,TMO,THERMO FISHER SCIENTIFIC INC,135.97,135.97,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,TMUS,T-MOBILE US INC,-148.56,-148.56,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,TSLA,TESLA INC,-128.09,-128.09,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,TSM,TAIWAN SEMICONDUCTOR-SP ADR,1294.81,1294.81,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,TTD,TRADE DESK INC/THE -CLASS A,-89.6932,-89.6932,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,TXN,TEXAS INSTRUMENTS INC,140.67,140.67,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,UNH,UNITEDHEALTH GROUP INC,61.95,61.95,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,VSNT,VERSANT MEDIA GROUP INC-WI,-15.2832202,-15.2832202,-1.07514798,-1.07514798,0,0
Month & Year to Date Performance Summary,Data,Stocks,VZ,VERIZON COMMUNICATIONS INC,-68.5,-68.5,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,WMT,WALMART INC,341.14,341.14,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,XIACY,XIAOMI CORP - UNSP ADR,-56.89,-56.89,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,XOM,EXXON MOBIL CORP,254.91,254.91,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,XYL,XYLEM INC,94.93,94.93,0,0,0,0
Month & Year to Date Performance Summary,Data,Total,,,12168.3866008,12168.3866008,1651.55889313,1651.55889313,0,0
Month & Year to Date Performance Summary,Data,Total (All Assets),,,12168.3866008,12168.3866008,1651.55889313,1651.55889313,0,0
Cash Report,Header,Currency Summary,Currency,Total,Securities,Futures,Month to Date,Year to Date,
Cash Report,Data,Starting Cash,Base Currency Summary,0,0,0,,,
Cash Report,Data,Commissions,Base Currency Summary,-899.54435387,-899.54435387,0,-25.4055022,-25.4055022,
Cash Report,Data,Account Transfers,Base Currency Summary,300000,300000,0,0,0,
Cash Report,Data,Dividends,Base Currency Summary,432.26,432.26,0,62.41,62.41,
Cash Report,Data,Broker Interest Paid and Received,Base Currency Summary,2696.81,2696.81,0,79.46,79.46,
Cash Report,Data,Trades (Sales),Base Currency Summary,433959.8922,433959.8922,0,4048.3772,4048.3772,
Cash Report,Data,Trades (Purchase),Base Currency Summary,-734357.5933,-734357.5933,0,-4617.0072,-4617.0072,
Cash Report,Data,Other Fees,Base Currency Summary,-1.08,-1.08,0,-0.84,-0.84,
Cash Report,Data,Transaction Fees,Base Currency Summary,-11.510067,-11.510067,0,-0.197897,-0.197897,
